_id,address_1,address_2,address_3,brewery_type,city,country,id,latitude,longitude,name,phone,postal_code,state,state_province,street,website_url
64278c5edc5bf26032383780,null,null,null,planning,Los Angeles,United States,dcc25aca-8440-4542-a8b4-120d13f83527,34.0536834,-118.2427669,Lawless Brewing,8184567345,90068-1436,California,California,null,http://www.lawlessbeer.com
64278c5edc5bf26032383781,826 Pennsylvania St,null,null,brewpub,Lawrence,United States,adee1eae-92a4-4ce5-80c3-bff045a4dd7a,38.9683511,-95.2285539,Lawrence Beer Company,7858560453,66044-2754,Kansas,Kansas,826 Pennsylvania St,http://www.lawrencebeerco.com
64278c5edc5bf26032383784,1902 E 6th St,null,null,brewpub,Austin,United States,fb886548-908a-4589-9c34-aa5bebe7a114,30.2616838,-97.7220388,Lazarus Brewing Company,null,78702-3402,Texas,Texas,1902 E 6th St,http://www.lazarusbrewing.com
64278c5edc5bf26032383785,210 N 7th St,null,null,brewpub,Lincoln,United States,09c592e2-4f01-4f54-aca1-25ce4c42daba,40.81497373,-96.71088449,Lazlo's Brewery & Grill - Haymarket,4024345636,68508-1301,Nebraska,Nebraska,210 N 7th St,null
64278c5edc5bf26032383786,7522 Bichon Dr Ste 100,null,null,micro,Corpus Christi,United States,21575f11-4155-422f-b3ba-741f3261dc30,27.6545883,-97.3721494,Lazy Beach Brewing,3616935347,78414-3910,Texas,Texas,7522 Bichon Dr Ste 100,http://lazybeachbrewing.com
64278c5edc5bf26032383787,715 100th St SE Ste A1,null,null,micro,Everett,United States,7f3b7fb8-4656-4abf-b40a-8b1c2fbac82d,47.9088448,-122.2208542,Lazy Boy Brewing,4254237700,98208-3762,Washington,Washington,715 100th St SE Ste A1,http://www.lazyboybrewing.com
64278c5edc5bf26032383788,188 W Main St,null,null,micro,Franklin,United States,a78bc94c-b905-49fc-ad69-8d7fbf52cdfc,35.18133363,-83.3828255,Lazy Hiker Brewing Co.,8283492337,28734-2949,North Carolina,North Carolina,188 W Main St,http://www.lazyhikerbrewing.com
64278c5edc5bf26032383789,211 Road 20,null,null,brewpub,Ohiowa,United States,4ca6c0a9-4e75-484a-aa6e-fe609887a7c1,40.37289,-97.461952,Lazy Horse Brewing and Vineyard,4023145266,68416-3005,Nebraska,Nebraska,211 Road 20,https://www.lazyhorsevineyard.com
64278c5edc5bf2603238378b,7030 Roscoe Turner Rd,null,null,micro,Kiln,United States,7a980f26-f18f-48a1-8a1c-7bec1dc79e83,30.37690176,-89.44948769,"Lazy Magnolia Brewing Co, LLC",2284672727,39556-8000,Mississippi,Mississippi,7030 Roscoe Turner Rd,http://www.lazymagnolia.com
64278c5edc5bf2603238378d,1431 County Road 264,null,null,micro,Bertram,United States,8ebd6439-dc44-4655-a40e-58987de9a664,30.749121,-98.069394,Lazy Tree Ranch Brewing,5125088697,78605,Texas,Texas,1431 County Road 264,null
64278c5edc5bf2603238378e,null,null,null,planning,Prescott,United States,6b105e5d-a0d6-4368-8766-5d1cc4bee458,34.5402813,-112.469518,LazyG Brewhouse,4806951218,86303-4270,Arizona,Arizona,null,null
64278c5edc5bf26032383790,415 E 4th St,null,null,micro,Reno,United States,7c6bc6c6-dd61-41a6-b794-6a1f742c0ebb,39.5316052,-119.8084451,Lead Dog Brewing,7753915110,89512-3315,Nevada,Nevada,415 E 4th St,http://www.leaddogbrewing.com
64278c5edc5bf26032383792,600 Meier Ave,null,null,contract,Spearfish,United States,d17629b9-8cfb-404e-a6cd-8e62017f5841,44.48900743,-103.8647996,Lean Horse Productions,6056413534,57783-1991,South Dakota,South Dakota,600 Meier Ave,null
64278c5edc5bf26032383793,850 Pittsburgh St,null,null,micro,Springdale,United States,10c141e1-c097-46a5-afa6-a59e62db219d,40.54126655,-79.77844044,Leaning Cask Brewing Co,7247157539,15144-1623,Pennsylvania,Pennsylvania,850 Pittsburgh St,http://www.leaningcaskbrewing.com
64278c5edc5bf26032383794,585 E Thompson Blvd,null,null,micro,Ventura,United States,871dd5ea-3e1c-4379-88d4-ab02cbf47dad,34.2783584,-119.2908735,Leashless Brewing,8056289474,93001-2826,California,California,585 E Thompson Blvd,http://www.leashlessbrewing.com
64278c5edc5bf26032383795,11238 Boyette Rd,null,null,micro,Riverview,United States,f9268939-529c-4d4d-a76d-99b97092e6d3,27.85381371,-82.31417467,Leaven Brewing Co.,8136777023,33569-8009,Florida,Florida,11238 Boyette Rd,http://www.leavenbrewing.com
64278c5edc5bf26032383797,6700 Main St,null,null,micro,Westport,United States,627ccf1e-aea1-4404-96fc-c241dd6118be,44.188294,-73.452543,Ledge Hill Brewing Co,5189121783,12993-2007,New York,New York,6700 Main St,http://www.ledgehillbrewing.com/
64278c5edc5bf26032383798,1245 Puerta del Sol,null,null,micro,San Clemente,United States,76bb95fe-4382-4931-95f8-4678aa334e40,33.4587307,-117.5922336,Left Coast Brewing Co.,9493619972,92673-6310,California,California,1245 Puerta del Sol,http://www.leftcoastbrewing.com
64278c5edc5bf26032383799,6652 Irvine Center Dr,null,null,brewpub,Irvine,United States,250dd3e0-2adb-4d18-8838-194b78cd8868,33.66814585,-117.7640733,Left Coast Brewing Co. Tasting Room Smokehouse Distillery,9493619972,92618,California,California,6652 Irvine Center Dr,null
64278c5edc5bf2603238379a,1265 Boston Ave,null,null,regional,Longmont,United States,e5453b50-8dfe-4aee-9cea-d8c4bc5f282b,40.158688,-105.1168403,Left Hand Brewing Company,3037720258,80501-5809,Colorado,Colorado,1265 Boston Ave,http://www.lefthandbrewing.com
64278c5edc5bf2603238379b,2100 Atlanta Rd,null,null,micro,Gainesville,United States,da535f17-3fc1-45be-aefe-1620c774815d,34.25442345,-83.84759634,Left Nut Brewing Co,6788276678,30504-7168,Georgia,Georgia,2100 Atlanta Rd,http://www.leftnutbrewing.com
64278c5edc5bf2603238379c,301 Wells St,null,null,micro,Greenfield,United States,69d7f5d8-0d45-48dc-8f7c-95d3c05efcbc,42.60121604,-72.60686067,Lefty's Brewing Co,4136486111,1301,Massachusetts,Massachusetts,301 Wells St,http://www.leftysbrew.com
64278c5edc5bf2603238379e,363 Airport Rd,null,null,micro,Oceanside,United States,73708b08-1697-4001-84db-8ce69b7886e1,33.21546892,-117.3501687,Legacy Brewing Company,7607053221,92058-1203,California,California,363 Airport Rd,http://www.legacybrewingco.com
64278c5edc5bf2603238379f,13416 NW 38th Ct,null,null,micro,Opa Locka,United States,4c341afe-af5b-4793-abc4-c1010e3e5bb5,25.8950665,-80.2626834,Legacy Caribbean Craft Brewery,7866816572,33054-4506,Florida,Florida,13416 NW 38th Ct,http://Www.legacyccb.com
64278c5edc5bf260323837a0,500 E Division St,null,null,micro,Arlington,United States,82faa8a9-2ee7-4869-85c0-d23620b5431d,32.7400863,-97.0489748,Legal Draft Beer Company,8179622210,76011-7212,Texas,Texas,500 E Division St,http://www.legaldraftbeer.com
64278c5edc5bf260323837a1,129 Oakland Ave,null,null,brewpub,Rock Hill,United States,23dcb869-5fb7-461b-adfe-ee73c2dd5a88,34.9304961,-81.0249405,Legal Remedy Brewing,8033242337,29730-4019,South Carolina,South Carolina,129 Oakland Ave,http://www.legalremedybrewing.com
64278c5edc5bf260323837a2,1 High St,null,null,brewpub,Portsmouth,United States,2d6465bf-6977-453b-a013-6c0b76ec22d1,36.83482035,-76.29666342,Legend Brewing Co,8042328871,23704-3814,Virginia,Virginia,1 High St,null
64278c5edc5bf260323837a3,321 W 7th St,null,null,micro,Richmond,United States,298156f9-917f-4572-82d3-77b251edeb2d,37.5266924,-77.4429749,Legend Brewing Co,8042328871,23224-2307,Virginia,Virginia,321 W 7th St,http://www.legendbrewing.com
64278c5edc5bf260323837a4,2840 Shawano Ave,null,null,brewpub,Green Bay,United States,c437ef44-0417-4548-876f-7e003b2f3b9c,44.521795,-88.036448,Legends Brewhouse and Eatery (#1),9206621111,54313-6725,Wisconsin,Wisconsin,2840 Shawano Ave,http://www.legendseatery.com
64278c5edc5bf260323837a5,875 Heritage Rd,null,null,brewpub,de Pere,United States,834dad12-1f54-4555-935b-6a54a72e028f,44.42819213,-88.06410764,Legends Brewhouse and Eatery (#2),9203368036,54115-3148,Wisconsin,Wisconsin,875 Heritage Rd,http://www.legendseatery.com
64278c5edc5bf260323837a6,1301 S Lewis St,null,null,micro,Anaheim,United States,e77053eb-cb52-4028-be06-1b7ad0c4d5d0,33.81628085,-117.8980621,Legends Craft Brewery,8883270202,92805-6431,California,California,1301 S Lewis St,http://www.legendsbeer.com
64278c5edc5bf260323837a7,1906 Commonwealth Ave,null,null,brewpub,Charlotte,United States,7d13578b-bcef-44e2-8894-e4ea8c6b4421,35.21870073,-80.81322316,Legion Brewing Company,8444675683,28205-5020,North Carolina,North Carolina,1906 Commonwealth Ave,http://www.legionbrewing.com
64278c5edc5bf260323837a8,Dworcowa 9,null,null,brewpub,Legnica,Poland,02259841-ba83-4903-bf26-e206b396ba2f,51.2122419,16.1681601,Legnicki Browar Książęcy,null,59-220,dolnośląskie,dolnośląskie,Dworcowa 9,null
64278c5edc5bf260323837a9,204 N Red Bud Trl,null,null,brewpub,Buchanan,United States,77783d5a-bd52-4428-9425-7446f126ca5b,41.82910596,-86.35834031,Lehmans Orchard Brewery and Farmhouse,2693624063,49107-1366,Michigan,Michigan,204 N Red Bud Trl,http://www.lehmansfarmhouse.com
64278c5edc5bf260323837aa,1515 N 10th St,null,null,large,Milwaukee,United States,069b495e-6e2a-4c09-808f-fe3b3e20fe23,43.05050335,-87.92455083,Leinenkugel's 10th Street Brewery,4149313900,53205-2157,Wisconsin,Wisconsin,1515 N 10th St,http://www.leinie.com
64278c5edc5bf260323837ab,166 Marimon Ave,null,null,micro,Harrodsburg,United States,56988fcf-e019-46ad-9071-8839751cf3e0,37.7608082,-84.83862624,Lemons Mill Brewery,8592650872,40330-1311,Kentucky,Kentucky,166 Marimon Ave,http://www.lemonsmillbrewery.com
64278c5edc5bf260323837ad,7700 District Blvd,null,null,brewpub,Bakersfield,United States,ad5cdcdf-a787-4b90-a721-d350c532c57c,35.31323456,-119.0885472,Lengthwise Brewing Co,6618362537,93313-4861,California,California,7700 District Blvd,http://www.lengthwise.com
64278c5edc5bf260323837ae,25 Lime Road,Broadmeadow Industrial Estate,null,micro,Dumbarton,Scotland,01353cfd-2215-40a9-b41a-20a2e139e870,55.9478947,-4.5708885,Lennox Brewery,1389298642,G82 2RP,West Dunbartonshire,West Dunbartonshire,25 Lime Road,https://www.lennoxbrewery.com/
64278c5edc5bf260323837af,3000 S Tryon St,null,null,micro,Charlotte,United States,29b2bf8e-d0bf-4111-baf6-9d008cac8831,35.20146285,-80.87362412,Lenny Boy Brewing Co,9805851728,28217-1342,North Carolina,North Carolina,3000 S Tryon St,http://www.discoverlennyboy.com
64278c5edc5bf260323837b0,172 S Meridian St,null,null,brewpub,Cedarville,United States,e8496c18-2615-4e81-a29f-ea64ea88269c,45.99742724,-84.36301089,Les Cheneaux Distillers,9064841213,49719,Michigan,Michigan,172 S Meridian St,http://www.lescheneauxdistillers.com
64278c5edc5bf260323837b2,5211 NE 148th Ave,null,null,micro,Portland,United States,9fc7686f-dbb3-4dea-81fe-74e95738150f,45.560506,-122.5110275,Level Beer,5037141222,97230-3434,Oregon,Oregon,5211 NE 148th Ave,http://www.levelbeer.com
64278c5edc5bf260323837b3,2496 S West Temple,null,null,brewpub,Salt Lake City,United States,447ee073-dfab-4ef3-aacd-e6d0e9553972,40.732607,-111.954182,Level Crossing Brewing Company,3852705752,84115-3050, Utah, Utah,2496 S West Temple,https://levelcrossingbrewing.com
64278c5edc5bf260323837b4,105 W Bird St,null,null,micro,Hamilton,United States,aea59bd4-e1de-4f88-a7f3-f3285d4d57ac,39.744246,-94.00051,Levi Garrison & Sons Brewing Company,8166689421,64644-1029,Missouri,Missouri,105 W Bird St,http://www.lgsbrewingco.com
64278c5edc5bf260323837b9,39 N Lexington Ave,null,null,brewpub,Asheville,United States,f8b70c73-33d2-42c7-b16e-0e8cc4c45399,35.5961485,-82.5532489,Lexington Avenue Brewery - The LAB,8282520212,28801-2827,North Carolina,North Carolina,39 N Lexington Ave,http://www.lexavebrew.com
64278c5edc5bf260323837ba,5475 Main St,null,null,brewpub,Lexington,United States,3d3c8ed5-4f99-4b44-a466-68346e35bc94,43.2678755,-82.530867,Lexington Brewing Co,8103595012,48450-,Michigan,Michigan,5475 Main St,http://www.lexingtonbrewery.com
64278c5edc5bf260323837bd,115 Water St,null,null,brewpub,Hallowell,United States,9e1ff7aa-1d0d-47e1-8243-9fcbe139d1c3,44.28681996,-69.79013068,Liberal Cup Public House and Brewery,2076232739,04347-1357,Maine,Maine,115 Water St,http://www.theliberalcup.com
64278c5edc5bf260323837be,3630 Atlantic Ave,null,null,micro,Long Beach,United States,c667c7f5-aa04-43a7-8263-51ae4ad53960,33.8781951,-118.1859647,Liberation Brewing,5623490133,90807,California,California,3630 Atlantic Ave,http://www.liberationbrewing.com
64278c5edc5bf260323837bf,1234 Broad St,null,null,brewpub,San Luis Obispo,United States,80470606-8ec0-42ec-85f3-95bfca79363c,35.2777052,-120.6631926,Libertine Brewing Company,8057720700,93401-3908,California,California,1234 Broad St,http://www.libertinebrewing.com
64278c5edc5bf260323837c1,7 Coon Mountain Ln,null,null,brewpub,Liberty,United States,89d0d9f9-2826-4571-9a97-d4d4f32c2b5d,44.36199964,-69.33139756,Liberty Craft Brewing,2073227663,04949-3654,Maine,Maine,7 Coon Mountain Ln,http://www.libertycraftbrewing.com
64278c5edc5bf260323837c2,1321 Celebrity Cir,null,null,brewpub,Myrtle Beach,United States,11ae6507-b5c7-47bd-80fa-02b057880ce2,33.71931324,-78.87943206,Liberty Steakhouse and Brewery,8436264677,29577-7445,South Carolina,South Carolina,1321 Celebrity Cir,http://www.libertybreweryandgrill.com/home
64278c5edc5bf260323837c4,11721 Levan Rd,null,null,micro,Livonia,United States,06d4945e-56dd-41bf-af98-e3bf2ba4784e,42.36866123,-83.40169843,Liberty Street Brewing Production Facility,null,48150-1401,Michigan,Michigan,11721 Levan Rd,null
64278c5edc5bf260323837c5,62 Isle Royale St,null,null,brewpub,Houghton,United States,562fa562-87ba-4a7a-8fe1-b53b4de1e24e,47.12215913,-88.56701063,"Library Restaurant, Bar and Brewpub",9064875882,49931-1827,Michigan,Michigan,62 Isle Royale St,http://www.librarybrewpub.com
64278c5edc5bf260323837c6,201 E Custer St,null,null,brewpub,Laramie,United States,b3c0e2b4-df8b-4332-9d45-b3df42c1de40,41.3093843,-105.5947118,Library Sports Grill and Brewery,3077420500,82070-3633,Wyoming,Wyoming,201 E Custer St,http://laramie.librarysportsgrille.com
64278c5edc5bf260323837c7,3928 23rd St,null,null,micro,Long Island City,United States,e8332f46-b446-4e25-a12e-d014adb38289,40.75063,-73.942849,LIC Beer Project,9178326840,11101-4817,New York,New York,3928 23rd St,http://licbeerproject.com
64278c5edc5bf260323837c8,4100 Knolls Point Dr,null,null,micro,Goochland,United States,8249e32d-981e-4f87-9dbd-bbf9dc6964a1,37.7404672,-78.0036966,Lickinghole Creek Craft Brewery,8043148717,23063-2858,Virginia,Virginia,4100 Knolls Point Dr,http://www.lickingholecreek.com
64278c5edc5bf260323837c9,3500 S Clark St,null,null,contract,Arlington,United States,75fcfbec-9b00-42d0-b102-d835345073e5,38.842856,-77.051863,Lidl US LLC,null,22202-4045,Virginia,Virginia,3500 S Clark St,null
64278c5edc5bf260323837ca,118 East Market Street,null,null,micro,Red Bud,United States,1aee8966-9383-49c6-a38f-aaa4f1fd3a6c,38.21165627,-89.99352327,Lieferbrau Brewery LLC,6185348477,62278,Illinois,Illinois,118 East Market Street,null
64278c5edc5bf260323837cb,2628 Richmond Rd,null,null,brewpub,Lexington,United States,f1962bab-fd35-4329-9d64-7128cc394302,37.991255,-84.43443,Life Brewpub,8592665433,40509-1501,Kentucky,Kentucky,2628 Richmond Rd,http://www.LifeBrewpub.com
64278c5edc5bf260323837cc,1900 Tower Dr W,null,null,micro,Stillwater,United States,63051dfb-b101-4b2a-9393-b70d089f1381,45.0391054,-92.8317848,Lift Bridge Brewery,8884302337,55082-7515,Minnesota,Minnesota,1900 Tower Dr W,http://www.liftbridgebrewery.com
64278c5edc5bf260323837ce,823 E Hamilton St,null,null,micro,Milwaukee,United States,c555434b-91dd-402f-b594-dae761da73fa,43.0542106,-87.90143961,Like Minds Brewing Co.,4142398587,53202-1555,Wisconsin,Wisconsin,823 E Hamilton St,http://www.likemindsbrewingco.com
64278c5edc5bf260323837d1,504 E Pearl St,null,null,contract,Batesville,United States,35f5fb77-453a-4038-8124-cbe972f77f81,39.29564197,-85.21614518,Lil' Charlie's Restaurant & Brewery,8129346392,47006-1585,Indiana,Indiana,504 E Pearl St,http://www.lilcharlies.com
64278c5edc5bf260323837d2,920 Ridge Rd,null,null,brewpub,Lancing,United States,482a39c9-6188-4bc8-94e7-818dfda73120,36.129889,-84.690323,Lilly Pad Hopyard Brewery,8656170984,37770-1830,Tennessee,Tennessee,920 Ridge Rd,http://lillypadhopyardbrewery.com
64278c5edc5bf260323837d3,410 S Washington Ave,null,null,brewpub,Royal Oak,United States,346bdeda-331c-44b7-b7f5-d8b22eda1dd2,42.487039,-83.14668688,Lilys Seafood Restaurant and Brewery,2485915459,48067-3824,Michigan,Michigan,410 S Washington Ave,null
64278c5edc5bf260323837d5,518 Main St,null,null,micro,Osage,United States,e9d3ac3a-772d-4550-bfc2-fe7db5ef7a8d,43.2839156,-92.813673,Limestone Brewers,6418323100,50461,Iowa,Iowa,518 Main St,http://www.limestonebrewers.com
64278c5edc5bf260323837da,3083 N Lima St,null,null,micro,Burbank,United States,fdc0442a-c79a-4a94-b84d-f9794f1f67d9,34.20605273,-118.3466206,Lincoln Beer Company,8186874206,91504-2013,California,California,3083 N Lima St,http://www.lincolnbeercompany.com
64278c5edc5bf260323837dc,7360 SW 41st St,null,null,micro,Miami,United States,5b818cb4-0d49-49b0-8ae3-ec76db9825db,25.732096,-80.3143531,Lincoln's Beard Brewing Co.,3059127390,33155-4504,Florida,Florida,7360 SW 41st St,http://lincolnsbeardbrewing.com/
64278c5edc5bf260323837df,2971 N High St,null,null,brewpub,Columbus,United States,ab06cfba-c43a-48c7-ae62-70efe3163e74,40.0225652,-83.01413155,Lineage Brewing,6144613622,43202,Ohio,Ohio,2971 N High St,http://www.lineagebrew.com
64278c5edc5bf260323837e0,Unit 16/17,Block 613 Greenogue Industrial Estate,null,micro,Rathcoole,Ireland,481d3558-d8d9-4ccf-8963-9de8f588060a,53.2988667,-6.4653408,Lineman Brewing,+353 01 401 6486,D24 H567,Dublin,Dublin,Unit 16/17,https://lineman.ie/
64278c5edc5bf260323837e1,1485 S County Trl,null,null,micro,East Greenwich,United States,0623e420-0d84-46f5-a662-9937ed33799b,41.6562569,-71.4977115,LineSider Brewing,4013987700,2818,Rhode Island,Rhode Island,1485 S County Trl,https://linesiderbrewing.com
64278c5edc5bf260323837e4,700 N Pennsylvania Ave,null,null,regional,Wilkes Barre,United States,085c4b9a-9c7c-433e-ad8e-1160d002f847,41.254896,-75.859363,"Lion Brewery Inc, The",5708238801,18705-2451,Pennsylvania,Pennsylvania,700 N Pennsylvania Ave,http://www.lionbrewery.com
64278c5edc5bf260323837e5,59 16th Ave SW,null,null,brewpub,Cedar Rapids,United States,71db85db-6fd8-4313-9e2b-eb32f84b31b4,41.96478948,-91.66095281,Lion Bridge Brewing Company,3192004460,52404-5948,Iowa,Iowa,59 16th Ave SW,http://www.lionbridgebrewing.com
64278c5edc5bf260323837e6,116 S Commercial St,null,null,brewpub,Neenah,United States,0cd4decb-08fe-4b3d-b9dd-88d226d41c35,44.18631303,-88.461836,Lion's Tail Brewing,9202156443,54956-3020,Wisconsin,Wisconsin,116 S Commercial St,http://www.lionstailbrewing.com
64278c5edc5bf260323837e7,1225 S Oakwood Ave,null,null,brewpub,Geneseo,United States,3fe6b30e-8b1b-4ca4-9d8a-9bba8640f0f2,41.43550343,-90.15752718,Lionstone Brewing,3092696220,61254-1990,Illinois,Illinois,1225 S Oakwood Ave,http://www.lionstonebrewing.com
64278c5edc5bf260323837e8,50 E North St,null,null,micro,York,United States,d336c30e-a177-4953-8c13-057728e1ed00,39.95854203,-76.74375254,Liquid Hero Brewery,7178149250,17401-2421,Pennsylvania,Pennsylvania,50 E North St,http://www.liquidhero.com
64278c5edc5bf260323837eb,26 E Market St,null,null,micro,Corning,United States,44b04181-569a-47e6-85f5-f65666f8bef4,42.14306479,-77.05301289,Liquid Shoes Brewing,6074639726,14830,New York,New York,26 E Market St,http://www.liquidshoesbrewing.com
64278c5edc5bf260323837ec,620 West Green Street,null,null,micro,Ithaca,United States,39bf60db-5e50-452e-984c-15fe45c440ab,42.43844312,-76.5077547,Liquid State Brewing Company,null,14850,New York,New York,620 West Green Street,http://www.liquidstatebrewing.com
64278c5edc5bf260323837ed,Michelgrove Lane,null,null,micro,Worthing,England,c567a823-0817-45f3-a8f2-32b46d10364f,50.872653,-0.478855,Lister's Brewery Limited,1903885950,BN13 3XW,West Sussex,West Sussex,Michelgrove Lane,http://www.listersbrewery.com/
64278c5edc5bf260323837ee,1621 Dana Ave,null,null,micro,Cincinnati,United States,bd1649e5-21f8-4e5d-9ab4-e276abb822f6,39.1463506,-84.4721318,Listermann Brewing Company,5137311130,45207-1007,Ohio,Ohio,1621 Dana Ave,http://Listermannbrewing.com
64278c5edc5bf260323837f2,1110 Westloop Pl,null,null,micro,Manhattan,United States,8de6b4e6-4616-4f07-aeec-c53830db03ca,39.1915231,-96.6083689,Little Apple Brewing Co,7855395500,66502-2838,Kansas,Kansas,1110 Westloop Pl,http://www.littleapplebrewery.com
64278c5edc5bf260323837f4,348 S Elm St,null,null,micro,Greensboro,United States,cd5ef38d-235e-4318-931a-defea9b4296a,36.0686165,-79.7907703,Little Brother Brewing,7049990577,27401-2606,North Carolina,North Carolina,348 S Elm St,http://Www.littlebrotherbrew.com
64278c5edc5bf260323837f6,141 Steiner Ave,null,null,micro,Neptune City,United States,0f0ea92d-3acc-4f59-bb72-2e6cb404bc6a,40.20003682,-74.02307257,Little Dog Brewing Co.,7323613555,07753-6500,New Jersey,New Jersey,141 Steiner Ave,http://Www.littledogbrewing.com
64278c5edc5bf260323837f7,8675 Armitage Rd,null,null,micro,Athens,United States,ace6c26f-6fff-4688-9e28-14e977c38d78,39.33333227,-82.12957738,Little Fish Brewing Company,7402046187,45701-8900,Ohio,Ohio,8675 Armitage Rd,http://www.littlefishbrewing.com
64278c5edc5bf260323837f9,30 Oldham St,null,null,micro,Nashville,United States,187f11ae-b687-4c5a-afb4-0eefa9f04edb,36.174546,-86.77697471,Little Harpeth Brewing Co,3073711476,37213-1107,Tennessee,Tennessee,30 Oldham St,http://www.littleharpethbrewing.com
64278c5edc5bf260323837fb,2924 W 20th Ave,null,null,micro,Denver,United States,1d101475-9df6-49ee-8590-e9b82f12bd41,39.7474051,-105.0243557,Little Machine,3032847893,80211-4622,Colorado,Colorado,2924 W 20th Ave,http://www.littlemachinebeer.com
64278c5edc5bf260323837fc,208 Mill St,null,null,brewpub,Milford,United States,e7693960-bc75-4c83-bf5f-fb4e03a47a11,39.17161035,-84.29623162,Little Miami Brewing Company,5137131121,45150-1072,Ohio,Ohio,208 Mill St,http://www.littlemiamibrewing.com
64278c5edc5bf260323837fd,7949 Stromesa Ct Ste Y,null,null,micro,San Diego,United States,0917c834-47a2-4156-9f17-9eeeb16e7f7d,32.89183,-117.148488,Little Miss Brewing,6198802752,92126-6338,California,California,7949 Stromesa Ct Ste Y,http://www.littlemissbrewing.com
64278c5edc5bf26032383801,200 N Bullard St,null,null,brewpub,Silver City,United States,b9a78a53-e345-4ff1-8b48-0ecfc8be956f,32.769863,-108.2764,Little Toad Creek Brewery & Distillery,5755369649,88061,New Mexico,New Mexico,200 N Bullard St,http://www.littletoadcreek.com
64278c5edc5bf26032383805,697 Bear Swamp Rd,null,null,brewpub,Peru,United States,b8aa5099-ab15-4299-b15d-0397e8147164,44.576563,-73.518542,Livingood's Restaurant & Brewery,5184206331,12972-,New York,New York,697 Bear Swamp Rd,http://www.livingoodsresturant.com
64278c5edc5bf26032383807,2101 S Carpenter St,null,null,micro,Chicago,United States,9af7465c-dcff-4144-a1fe-205ab8da7772,41.8533096,-87.6524429,Lo Rez Brewing,3128043283,60608-4529,Illinois,Illinois,2101 S Carpenter St,http://lorezbrewing.com
64278c5edc5bf26032383808,2038 Meeting St Rd,null,null,micro,North Charleston,United States,fa774256-4e34-471c-adab-29336df80a68,32.8336083,-79.9540931,Lo-Fi Brewing,8285822175,29405-9357,South Carolina,South Carolina,2038 Meeting St Rd,http://www.lofibrewing.com
64278c5edc5bf2603238380a,3160 Warners Rd,null,null,micro,Warners,United States,ab279a70-7f69-45aa-8b0f-859eba8d16f3,43.085441,-76.329676,Local 315 Brewing Company,315468,13164-,New York,New York,3160 Warners Rd,http://www.local315brewing.com
64278c5edc5bf2603238380b,69 Bluxome St,null,null,micro,San Francisco,United States,646b77a4-f86e-4aa0-a2ef-be3b151808f1,37.776173,-122.3973825,Local Brewing Co,null,94107-1605,California,California,69 Bluxome St,http://www.localbrewingco.com
64278c5edc5bf2603238380c,365 Enterprise Way Ste G,null,null,micro,Tehachapi,United States,93db856b-5d88-4262-ae41-5d4c4b9fc799,35.13678901,-118.4549723,"Local Craft Beer, Tehachapi",6618222337,93561-1369,California,California,365 Enterprise Way Ste G,http://www.honeywagonbrewing.com
64278c5edc5bf2603238380f,320 S Weber St,null,null,brewpub,Colorado Springs,United States,cab5fb39-d342-46c6-a2c5-961381be305e,38.82871975,-104.8203866,Local Relic,7192700077,80903-2125,Colorado,Colorado,320 S Weber St,http://www.localrelic.com
64278c5edc5bf26032383811,Block 2 Unit 11,Vale of Leven Industrial Estate,null,micro,Dumbarton,Scotland,04e9e7ce-5f20-4861-acbe-ac4be5628b49,55.969774,-4.576255,Loch Lomond Brewery,1389755698,G82 3PD,West Dunbartonshire,West Dunbartonshire,Block 2 Unit 11,https://www.lochlomondbrewery.com/
64278c5edc5bf26032383814,1035 S Main St,null,null,brewpub,Centerville,United States,fb6f6bff-1e40-42b5-9a86-0de2e080be56,39.6089321,-84.1626371,Lock 27 Brewing,9374332739,45458-3840,Ohio,Ohio,1035 S Main St,http://www.lock27brewing.com
64278c5edc5bf26032383815,329 E 1st St,null,null,brewpub,Dayton,United States,575dd400-8f94-4441-a09c-dbde302d6cd7,39.76332003,-84.18693529,Lock 27 Brewing,9374332739,45402-1705,Ohio,Ohio,329 E 1st St,http://www.lock27brewing.com
64278c5edc5bf26032383816,10 Schoen Pl,null,null,micro,Pittsford,United States,cc9bbfcb-303c-4f67-872f-63838aea0754,43.09306,-77.514256,Lock 32 Brewing Company,5855067738,14534-2026,New York,New York,10 Schoen Pl,http://www.lock32brew.com
64278c5edc5bf26032383817,54 Research Dr,null,null,micro,Stamford,United States,21d30e6a-77bb-4d03-b13a-8a01323c2e26,41.07705652,-73.51955794,Lock City Brewing,2033136454,06906-1428,Connecticut,Connecticut,54 Research Dr,http://www.lockcitybrewing.com
64278c5edc5bf26032383819,100 W Portage Ave,null,null,brewpub,Sault Sainte Marie,United States,36a3f792-14f7-427e-9668-ed2f05cfab99,46.500695,-84.34705,Lockside Brewery / 1668 Winery,9062595035,49783-1920,Michigan,Michigan,100 W Portage Ave,http://1668winery.com/thebeers/
64278c5edc5bf2603238381a,14950 N Northsight Blvd,null,null,brewpub,Scottsdale,United States,6f65c0a8-ef15-4ad4-8498-ecd13f22fbe5,33.6216475,-111.8977707,Loco Patron Mexican Brewery,4806997271,85260,Arizona,Arizona,14950 N Northsight Blvd,http://www.locopatron.com
